SubjectID	Weight	gender	age	educ	work
4765387286590462976	2902.9824489208104	1	43	2	2
4910056562171037120	9848.384400996478	1	47	2	1
4980995100451819072	5406.841527883595	2	42	2	2
4981356221334833408	6971.781434520169	2	15	2	2
4982042554363285440	5186.432905590626	2	35	2	1
5270071206726116736	8612.583324263413	1	44	2	1
5557453707269755586	10293.466581506276	2	64	2	2
6061857291315688386	5589.056850091256	1	40	2	1
6206460218165417984	5440.1203234865725	1	18	2	2
6494202037161584019	11863.468777059123	2	62	3	2
6639736559139300161	3211.091133571047	1	47	2	1
6711407495568177408	2863.5826694008088	1	52	2	1
6926550239007909504	3253.1667924326475	2	35	2	2
7288564366791033024	19922.89577959605	1	40	3	1
7421939452518497488	6678.185100622028	2	39	2	1
7719475360553458752	2836.9044867631137	2	46	2	2
7791239100327164288	2263.9841595229163	2	50	2	2
8008832300145180160	36223.74655236666	2	23	3	1
8214573009054500917	12136.46863791943	2	20	2	1
8224054186396215744	5888.971430421985	2	66	2	2
8367699565091277907	5044.235057679916	2	45	2	2
8574861709151058898	18159.10346240513	1	59	2	1
8583872612626389505	4987.648139743469	2	33	2	2
8718976421679841619	16100.637810264434	1	33	3	1
8728545521167661696	7354.74113713586	1	20	2	1
8872104802489237504	4288.237720316317	1	43	2	1
945954740282018048	2140.003159174777	2	48	2	1
1307731279555963392	1435.8011894175195	1	41	2	1
1585274479214058257	22972.81903068031	2	21	3	2
1810459314961886785	1843.743394667334	2	21	2	2
2098691289167691968	1435.8011894175195	2	44	2	2
2099897725422073088	1435.8011894175195	2	38	2	1
2810253226712729412	4964.509784877966	2	29	3	1
3396671265104568192	1435.8011894175195	2	33	2	2
4261457657532782784	8540.919643826714	2	34	2	1
4332474127549592534	2768.417304066472	1	27	2	1
4981444436626346368	4578.219849953006	1	54	3	1
5198005739825331136	5483.622062618511	1	50	2	1
5629511306838418562	2214.58390421843	1	18	2	2
5773709524974431488	1435.8011894175195	2	38	2	1
5918271887118272384	2994.070815531272	2	69	2	2
6061859049728065474	1435.8011894175195	2	35	2	2
6557248473360856607	7522.024330164009	2	20	2	1
7287728737953874560	1708.868734495735	2	45	2	2
7503010913897241857	1435.8011894175195	1	42	2	1
7863888780803215680	10124.172374571008	1	49	3	1
8583871738948801274	1435.8011894175195	1	49	2	1
657540945981321024	7881.873695335326	2	79	3	2
803238916199359424	8295.707176638338	1	56	2	1
2233792554604318581	2175.174573055029	2	35	2	2
6423494310332825280	3943.619130052711	1	42	2	1
6567776452109034496	2556.373369957855	2	37	2	2
6639649682186884416	2906.5126469285233	2	50	2	1
7936203142538055744	15674.424043974237	2	34	2	1
1017826217384034880	5001.131975180475	2	62	2	2
1378115188430598144	8533.949685386857	2	46	3	1
1450489917356745600	26236.15879637951	2	32	3	1
2603093153510721920	10317.11757717844	1	40	3	1
4539635606295686779	9406.42663406356	2	42	3	2
2388075209689513472	4742.516878222699	1	38	2	1
4179347478918639621	3350.1511273150404	2	46	2	2
4837611348469090944	10550.215191432906	1	42	3	1
5054390751246735872	2396.13163988243	2	53	2	2
9088744900034129792	29672.496518965832	2	42	3	1
945767174589347675	5428.609240821435	2	54	2	2
1594287976076178432	7835.6338674338585	1	45	2	1
2026631416935242560	3603.2222398866716	1	50	2	1
2386919254417072587	4737.636360178777	1	17	2	2
2893059086071307200	5827.716875258914	2	47	2	1
3035563848157528640	8205.833867149175	1	38	2	1
3036311051577739457	4938.445793233441	1	34	2	1
3469501571577092288	5193.498691242202	2	49	2	1
3973351549212935744	14819.122423797275	1	21	2	1
4260416411860287794	4404.031154922713	2	50	2	1
4620705194905617856	3583.2592939444585	2	44	2	1
4620705194905625921	4636.684948342815	2	52	2	1
4764822207744933120	5128.527222526617	2	70	2	2
5557453480556840512	7338.86901411164	2	26	2	2
5629511959330151298	23714.121918982015	2	58	3	1
5845684785681180992	2452.6394322289134	2	47	2	1
5917833647444623552	9456.54880029079	2	48	2	1
5989801510985424321	17946.877352017607	1	20	2	1
6061857291315688000	7817.83804909929	2	21	2	2
6278029940722798145	25438.447816697935	1	42	3	1
6494347402977673600	2270.543188945789	2	35	2	2
6638317523835852481	2440.5855915080942	2	36	2	1
6711152066034942144	7338.86901411164	2	32	2	2
6782927847791042752	3444.3264249909757	1	37	2	1
7215230028749030720	17475.60137655292	1	24	2	1
7358893580340059010	3158.0819441149033	2	45	2	1
7864962540055736384	6858.054991084208	2	16	2	2
7935355184198154945	2263.9841595229163	2	40	2	2
8224986002610379712	3444.3264249909757	1	35	2	1
8718976582037770639	6687.055843403227	1	43	2	1
576468273275549516	1808.8345574629614	2	19	2	2
947425379955289024	6399.5367949990205	2	44	3	1
2098689923357001537	1435.8011894175195	1	65	2	2
2242804281994888064	20430.373503019066	2	42	3	1
2244354910326641280	3563.9715825863022	2	14	2	2
2531231827290626432	7146.95324232597	2	51	2	1
2532683182639386496	2716.072316868945	2	43	2	1
2594080773626549762	22972.81903068031	1	24	3	1
3036619379320239360	1461.5227681878034	1	40	2	2
3251611007714853698	5636.121549316457	2	55	2	1
3251612677654325184	2140.104564687664	1	34	2	2
3395728048205572929	1435.8011894175195	1	46	2	1
4179347512220397589	15003.044870099917	2	35	3	1
4332473480586249537	2785.801125161212	1	41	3	1
4404912734975123584	2459.8125865524207	2	43	2	1
4405731872090458624	1558.6512242937138	1	44	2	1
4476590604025628034	7697.10531729769	2	32	3	2
5053607716491390976	4666.5752668530595	1	48	3	1
6207337930814728768	2732.222527419135	2	35	2	1
6917536399313463943	4741.490695455513	2	45	3	2
7286835751713117056	1435.8011894175195	1	54	2	1
7288511352481680192	20159.840230331618	2	43	3	1
7360619898291551680	1435.8011894175195	1	42	2	1
8583872612626386946	1435.8011894175195	1	51	2	1
3756013270184002500	3108.710063576154	2	50	2	1
5126105303206277504	3108.710063576154	2	49	2	1
5989800476951830593	4904.824531026894	1	49	3	1
792640751260989437	4185.634432885727	2	47	2	1
2305850098877773840	1835.9669728530769	1	50	2	1
3530829233426743046	5061.678750382694	1	45	3	1
4909096947532195776	1997.445188943297	2	42	2	1
5485398015414093696	1835.9669728530769	1	46	2	1
8441380191218654336	6983.4785079121775	1	44	3	2
1235180822299125696	3056.9359521047927	1	47	2	1
4117659698412280192	8055.937001383505	2	60	2	1
4764820333211850881	1880.0962757527773	2	44	2	2
6205971766071936010	3253.396602499787	2	41	2	1
6278103068727327360	30081.540412044436	2	55	3	1
6557248337431442041	13541.66749694743	2	39	3	2
7070662457713951577	10047.989447150037	1	34	2	1
7430951976169581569	4564.984886974528	2	45	2	1
873933248529290369	4404.031154922713	2	53	2	1
1451731825352901632	13731.272537652334	1	31	2	1
1513216851998782684	8016.058680078037	1	58	2	1
1595511241254179840	5351.378939083666	1	13	2	2
1666345625407871745	3211.091133571047	1	51	2	1
1738401682216568192	2493.8075939901682	1	45	2	1
2244407686884776256	3209.072148566918	2	50	2	1
2882311404140240788	2263.9841595229163	1	40	2	1
3179555089145714112	26354.44235845103	2	33	3	1
3467783911479843008	6786.010682628736	2	42	2	1
3468172979988553088	3197.5424267978055	1	41	2	1
4117043315219645376	13468.134159816855	2	73	2	2
4332474088842278296	15468.705686148496	1	41	3	1
4404532213722837568	7817.83804909929	2	22	2	2
4548648150500963458	6071.513726783391	2	13	2	2
4838218533482382850	3583.2592939444585	2	36	2	1
4980991965168188033	8826.472710363041	2	34	2	1
5126395054474124352	3193.300713095338	2	43	2	1
5269789731749395264	29315.719410954764	2	47	3	1
5630957123041664320	3209.072148566918	2	47	2	1
5764614806234616074	6377.7872917512495	1	57	2	1
6196960145816224451	2263.9841595229163	1	48	2	2
6207233277140738176	20253.249537027474	2	56	2	2
7215925163497535809	2263.9841595229163	1	48	2	1
7277824441388354409	13638.293439801944	1	38	2	1
7286838098605875584	3124.6972945046505	1	43	2	1
8440755668614020864	2816.31020345968	2	52	2	1
297251194917919681	3782.0643408485435	1	66	2	2
576467812758562304	3592.0008486454262	1	58	2	2
1379814194698669888	2617.727996427644	2	45	2	2
2449965668495116020	3050.165594275202	2	42	3	1
2604080953830061952	2992.468372407585	1	57	2	1
3036363927668946496	1538.0120021755217	1	42	2	1
3467784160333702848	5817.238386118882	2	47	2	2
3530829233426743584	2236.8922631909427	2	44	2	1
3819059905448884779	2439.28969879477	1	20	2	2
3900430384220512896	15003.044870099917	2	41	3	1
4261123289876191936	3125.9598874306753	2	47	2	1
4323463152188621469	1706.5627172293262	2	37	2	1
4323463152188623038	6361.220579414934	1	50	3	1
4405301609950759936	5773.776882469506	1	46	2	1
4476590604025628097	22972.81903068031	2	65	3	2
4548887849110789312	2732.222527419135	2	38	2	1
4693442974548059264	13617.19150921704	1	25	2	1
4764820692635344386	1435.8011894175195	2	36	2	1
4899924086968185903	2039.6585407831196	1	39	2	1
4910231643532125568	7967.414511800897	1	37	3	1
4980995100451820160	2699.814755452418	2	51	2	1
5197164802577444617	22972.81903068031	1	37	3	1
5413338585548956417	6874.008534785424	1	53	3	1
5845684785681182082	3233.637992479198	2	38	3	1
6350087783588513538	1435.8011894175195	2	45	2	2
6423783778884603328	4954.654594214383	1	61	2	1
6845478493809504468	3750.4931081072596	2	18	2	1
6998605659912809088	3511.9641209348465	1	46	2	1
7358893773874615298	22972.81903068031	1	25	3	1
8080528120800878272	3449.498734283046	1	62	2	1
8080791511457526849	1435.8011894175195	1	39	2	1
8935149646162801338	1435.8011894175195	2	38	2	1
225192423096546048	7756.135931305839	1	57	2	1
6278736558843013760	24618.74246051275	1	63	3	1
1450412411399501056	4095.0704828575626	2	40	2	1
2386920572673378177	2049.9056438600387	2	40	2	2
2666138259355548107	2522.769042976937	1	39	2	1
4764820333211847490	23186.51504336954	2	34	3	1
6061859049728067072	1819.530595560292	2	43	2	1
6639631188500467904	1749.6069539925966	1	47	2	1
6845488480575427748	6815.8883634774975	2	44	2	1
7503010913897241216	2468.9259709330654	1	45	3	1
7647124409916184449	15077.96147288967	1	68	3	2
3467784171369748993	4898.234215072079	2	16	2	2
3900129160522849536	4600.462302262334	2	50	2	1
3901856551290103873	4994.039708273886	2	43	2	1
5620499393391054536	3265.018295467531	2	45	2	1
6278028984097132751	2112.940795678677	1	34	2	1
6350087783588510913	21003.60160010203	2	27	3	1
6494268298966025920	1880.0962757527773	1	40	2	1
8656206120377513152	19330.322745042093	2	44	3	1
8727987186917590260	3062.889743623794	1	38	2	1
873854050514129216	35013.44884060766	1	25	3	1
1017826632104658176	6100.303065447251	1	16	2	2
1019473315200956032	2263.9841595229163	2	35	2	2
1954574232086766081	3600.9567010507253	2	45	2	1
2531035227693132097	8130.502545338727	1	34	2	1
2531073497616213696	4500.63279953718	2	43	2	1
2594081260232705839	4148.99399882511	2	45	2	2
2603091538862898330	2263.9841595229163	2	45	2	2
2603122179690595520	4018.103710090802	2	40	2	1
2747394829003280256	11503.405784210634	2	55	2	1
2891546158071401600	10464.06324679743	1	41	2	1
3900967167078630144	5047.03804450016	2	70	2	2
3963174951955399086	7981.732825421302	1	17	2	2
4116303983054464064	8205.833867149175	1	40	2	1
5188154048402067752	3209.072148566918	2	46	2	1
5188154264055125323	6239.21693893915	2	51	2	2
5485398015414093504	7410.043738179826	2	58	2	2
5629513342402052800	29615.14349316309	2	18	2	1
5918027399223033664	3821.5578184224746	1	40	2	1
6206591162350086465	26963.822038884176	1	22	2	1
6495139051349740544	3600.251655139862	1	39	2	2
6854489553924494200	8792.503557302793	1	48	2	1
6927686981071600128	31868.04990058698	1	57	3	1
6928196955303584640	18893.959483968687	2	33	2	1
7215741374459454592	3524.8077576711908	2	42	2	1
7216347989729558208	24752.40591420877	2	21	2	1
7493996866413376302	5537.748104751347	1	28	2	1
8440808445172155904	4023.4410231396864	1	38	2	1
8728448448957405440	5827.716875258914	2	47	2	1
659273460789700480	1435.8011894175195	2	43	2	2
874927556764653440	1435.8011894175195	2	42	2	1
936756002501342447	12356.149276953314	2	39	3	1
946676965528817536	22972.81903068031	2	34	3	1
1585274468154761539	21372.487255598164	2	35	3	1
1595643182649518144	11814.814769638957	2	19	2	1
1666342545419677453	8123.267835687674	2	45	3	1
2594080439968916544	1435.8011894175195	2	39	2	2
2604389646255615104	5408.858501322304	1	43	3	1
3107999408774835776	6207.998355905516	2	63	2	1
3108255159024192320	3336.7293429908755	1	35	2	1
3242598913584033023	1435.8011894175195	1	42	2	2
4260416422919966803	1652.0812495664516	2	39	2	1
4332819951031581440	1956.7322147951836	1	33	2	1
4693477622548829184	1741.0057927891658	1	39	2	2
4837451979133105536	6701.0870144888595	2	70	2	2
5702584786812898880	22972.81903068031	1	40	3	1
5764615010830211721	4275.375888721071	2	55	2	1
5980787364025191951	9992.31198018454	2	38	3	1
5990532349785763520	1435.8011894175195	1	50	2	2
6205971981731004992	1843.7251953038513	1	45	2	1
6710374421143547792	1682.5434750985412	1	40	3	1
7647124459683657472	1435.8011894175195	2	38	2	2
7935437097398724608	1652.0812495664516	2	36	2	1
8152295106464694784	22112.5322575517	1	20	3	1
8656497585899039424	22972.81903068031	2	34	3	1
8800892711645314048	1696.4726977098765	2	38	2	2
586995815107637888	33347.20539197059	2	55	3	1
2532085048313851392	5246.03854581246	1	49	3	1
4908936206957545857	7878.621583835173	2	43	2	1
7575385262704931392	22464.275255328364	1	32	2	1
875270254668728256	7261.917417965295	1	19	2	2
1306054984423598602	14507.040241745524	1	23	2	1
2963380814038311361	15592.892100363519	2	49	3	1
4476591372638894401	6815.8883634774975	2	42	2	1
4909176952868768768	15255.511011877396	2	36	3	1
6278029940722805312	2248.3689473788277	1	40	2	1
6638735220112533504	1835.9669728530769	1	47	2	1
7215282805307166144	5490.145110760643	2	71	2	2
7286835588169424789	2049.9056438600387	2	43	2	2
7287559676826168384	5490.145110760643	2	63	2	2
8430745724812680607	2769.4466364044133	1	42	2	1
1234000039061638209	1880.0962757527773	1	42	2	1
3541410986786354112	8962.07648433976	1	45	2	1
4548647573216178947	2841.4149868264803	2	66	2	2
5919487312932866497	9734.491824735174	2	39	3	1
6351058207166854336	10121.194742762043	2	35	3	1
6494202667536137409	2262.2561198851668	1	49	3	1
7430951976169581952	30081.540412044436	2	58	3	1
9019386599901121	30018.925229591987	1	71	2	2
586581784949906240	4415.621365560199	2	34	2	2
792640928209095042	36223.74655236666	2	68	3	2
874187627438216960	21571.530749883983	1	38	3	1
1450852216050645888	13653.168075329004	1	26	3	1
1522347092456435840	7556.03301276715	2	26	2	1
1738402130114508865	16760.925611039496	1	33	3	1
2027761607806046016	9804.888184109348	2	44	2	1
2305850098877774614	18125.632116460107	1	52	3	1
2386919846102517632	3603.2222398866716	1	49	2	1
2387626370202044800	2740.39676837004	1	38	2	1
2666138259355548251	5193.498691242202	2	52	2	1
3252837535358500929	2902.9824489208104	1	35	2	2
3530829233426742209	3211.091133571047	1	50	2	1
3747001954464117647	4867.300707464121	2	34	2	2
3900246866266961728	7556.03301276715	2	33	2	1
3963175104584410646	4404.031154922713	2	52	2	1
4692763109658530240	3684.9047262662543	2	51	2	1
5260211424210049354	20023.6950884867	1	37	2	1
5485395571330638933	6603.624246000232	2	64	2	2
5918141510700416576	22405.50728769849	2	48	3	1
5918572226090576640	8294.271518051592	1	44	3	1
6494723909684281664	5537.748104751347	1	31	2	1
6926604414782041344	7038.23180696105	2	57	2	2
7216453857994294208	12013.76280048197	2	49	3	1
7286835751713117696	2454.1825082349897	1	52	2	1
7719181224280448770	15717.01176921088	2	45	2	1
8511817191720793858	12136.46863791943	2	23	2	1
8574860750942960256	33934.66135533985	2	30	3	1
8718976582037770668	16114.018455845833	2	65	2	2
81837182640817856	16314.380828691174	2	39	3	2
153134115717881024	1435.8011894175195	1	43	2	1
875392692182305537	13769.853472731063	2	39	3	1
1297043747262592788	1538.0120021755217	1	41	2	1
2170747290681328578	15003.044870099917	2	36	3	1
3395798925667909056	1879.7214449880294	2	42	2	1
4908935609760529856	22972.81903068031	1	57	3	1
5053476599026575040	22972.81903068031	2	56	3	1
5197165831092178560	1435.8011894175195	2	43	2	1
5692557201135916374	22972.81903068031	1	24	2	1
5701568878757406146	2850.803463335231	2	29	2	2
6124902557742138005	1435.8011894175195	1	44	2	1
6206908818909569472	1435.8011894175195	2	41	2	1
6422219517668374144	19495.50835511695	1	47	3	1
6557248337431441470	1786.2381345626	2	38	2	2
6557248337431441620	5004.827592653111	1	41	2	1
6567512945293906817	1956.7322147951836	1	31	2	1
6927870996844596416	21418.83562645149	2	57	3	1
7277824441388354247	11855.043858626943	2	29	2	1
7430951976169582274	1435.8011894175195	1	40	2	1
7863297070377877953	4585.04679025587	1	61	2	1
7865041704892938752	1435.8011894175195	1	46	2	1
8583871904837544931	2724.773354546753	1	67	2	2
8945219182900674305	1435.8011894175195	1	39	3	2
9088275953371785155	10383.208505639082	2	37	3	1
1162393102815437824	3241.0768258004787	1	33	2	1
2819266848006029056	23795.480502768445	2	34	3	2
3251611063009625857	20105.239628226904	2	22	2	2
3891117339130576943	2300.1136392723993	2	46	2	2
5548441990942655875	2656.818038435433	1	59	2	1
6278031334178632064	18734.039052171724	2	73	2	2
6999664265527894784	2041.6194045111897	2	48	2	1
7430951296027746240	3812.815467790254	2	46	2	1
5836672477688190146	7365.154374469966	2	47	3	1
8574861244665187795	3871.7705499098984	2	63	2	1
9092354249207040	2780.9490724001685	2	35	2	1
442932767686530304	6314.336201343913	1	34	2	1
729595691934241408	6011.77876163079	2	34	2	1
1522228828218251648	15112.831905353294	2	66	2	2
1585274468154760866	3439.7573389109252	2	37	2	1
1595759019325049153	2780.9490724001685	2	39	2	1
1595829454421593472	5128.527222526617	2	67	2	2
1882516781819697536	9817.912177869524	1	36	2	1
2316281276288359936	34361.04581026109	2	71	3	2
3469193708321303936	3145.3828559118397	1	39	2	1
3901794978638946624	5888.971430421985	2	65	2	2
4262136252051108096	10996.93307062415	1	44	2	1
4908934288185497122	18709.568508661112	1	17	2	2
5764615010830211617	4704.377194955594	2	37	2	2
6061857291315689473	6687.055843403227	1	40	2	1
6711258133403826048	6059.861904617431	2	32	2	2
7277824441388354756	15979.652374138885	2	60	2	1
7430951273908211265	2588.3051328314564	2	38	2	2
7791239785997583232	19490.10602753063	1	18	2	2
7864750797919422848	2454.1825082349897	1	53	2	1
8223824918331396928	8393.62010587055	2	35	2	1
8369233220555217665	22680.972487347175	2	36	3	1
153134773740663746	2106.9213287738057	1	44	2	1
1585274423917697473	11315.531972954032	1	70	2	2
1738401013136872577	2626.2733326476014	1	32	2	1
2458979315686201538	6692.542390358106	2	36	2	1
3242598913584031904	5691.882126393606	1	27	2	1
3612588208669466048	1435.8011894175195	1	40	2	1
3747001954464117717	1435.8011894175195	1	45	2	2
3756013447131138624	3062.4632885498136	1	38	2	1
3900129143937588800	4641.069932793002	1	19	2	2
3901663037243609536	1435.8011894175195	1	42	2	1
4044758271092420864	5698.196111639262	2	19	2	2
4117562250131604928	6918.367211313723	1	55	2	1
5188154264055125304	1830.2537099496299	1	44	2	1
5629512114161350017	2626.2733326476014	1	26	2	1
5836672477688190152	4348.34244306352	1	25	2	1
5918167605811538049	3967.335337376718	1	34	2	1
6711803319754191808	1610.00280403314	2	48	2	1
6917536399313463507	5773.776882469506	1	48	2	1
7791239233038935682	3414.0399060297323	2	65	2	2
8007794361168521280	2257.323329263594	1	16	2	2
8079470079227474048	6574.210814493917	2	67	2	2
8502803222098579687	5955.808053613789	1	42	2	1
8800707833333340608	4863.447721011717	2	78	2	2
875067944529211776	4904.824531026894	1	52	3	1
5198551097592729920	5792.442797418091	2	65	2	2
5269649453044115200	4123.554718235065	1	45	2	1
225193009216446912	12140.943315826775	1	25	2	1
2675150653541835392	12079.477972893877	2	20	2	2
3242598857385037435	6983.4785079121775	1	38	3	2
3891117339130576855	2060.0358532977993	1	48	2	1
4117192848801028928	1751.0579679428631	1	38	2	1
4332474088842278425	1790.2927482897705	1	41	2	1
4981409252254256000	2068.4230695407628	1	47	2	2
5414405334764342144	7354.550240141368	1	65	3	2
6638318502574973568	1778.8342912125836	1	40	2	2
7349881720239712170	8349.301884619068	2	38	3	1
8718976421679841288	11003.545865358394	2	13	2	2
874222811810307072	1880.0962757527773	1	50	2	2
1091618035199381440	1880.0962757527773	1	52	2	2
1235426100986938560	2322.567961411238	1	50	2	1
1666345625407870016	1921.0890136152134	1	30	2	1
1882669174197945473	3478.0536634653304	1	15	2	2
2882311404140242004	2437.965986067773	1	45	2	1
3242599097849797639	7781.423007750619	2	65	2	2
6710377279947371392	3695.7911680201387	2	41	3	1
8729636236702460737	7036.6807579022625	2	38	2	1
8872102911364759936	3634.143432520544	2	48	2	1
9088276141375653824	24968.372471588642	2	21	2	2
729595691934241474	16486.273394749438	1	64	2	2
874372345391691200	12441.607372004735	1	19	2	2
875252662482683840	6797.531734490216	1	63	2	1
1161942649620631809	4857.887921269057	1	28	2	1
1738401682216568705	2263.9841595229163	2	36	2	2
2458976605148927047	19314.441758363053	1	23	2	1
2459542629554979264	7117.939304713998	1	16	2	2
2594081276821790643	5589.056850091256	1	38	2	1
2891678420245324544	7312.8102071185285	1	38	2	1
2963380775332160384	7312.8102071185285	1	43	2	1
3242598857385035490	4023.4410231396864	1	42	2	1
3458771572229117199	3580.821925002134	2	37	2	1
4261510317969180544	3141.2103347131815	2	35	2	1
4539635606295686489	2263.9841595229163	2	41	2	2
5197890721535199232	4506.61106388832	1	36	2	1
5270642079174214656	14885.825195521998	1	18	2	2
6485190696845706310	9106.884508823474	1	34	2	1
6998605659912802881	2440.5855915080942	2	35	2	1
7215599708055690816	13878.694882478361	1	56	2	1
7349881720239709928	2454.1825082349897	1	52	2	1
7430950931072305600	24960.538338972634	2	17	2	2
8214573783198591450	3595.475725772997	2	43	2	2
8368124912834361728	2263.9841595229163	1	43	2	2
8583872612626391105	4023.4410231396864	1	43	2	1
8944612613072211648	5128.527222526617	2	59	2	2
153134458553129729	1435.8011894175195	1	35	2	1
288237430707426087	1435.8011894175195	1	54	2	1
432353317445451866	2269.9732445338855	2	48	2	2
513421936608554177	1435.8011894175195	1	44	2	1
875059115258223808	1435.8011894175195	2	35	2	2
1450491576236706624	3451.3459135474527	2	59	2	2
1810459314961883777	2716.072316868945	2	44	2	1
1954683213784056640	2740.8545301733466	2	34	2	1
2233792554604318818	8400.802470354362	2	52	3	1
2891344168710431616	2126.726773309617	1	23	2	1
3242598857385036288	2244.0582299225193	1	65	2	2
3253303728288695681	2165.0123591239226	2	28	2	2
3467782954858199270	7135.807118680608	2	21	2	1
3901353973987884672	4483.618560697373	1	44	2	1
4539636459615931234	10354.89956873799	1	67	3	2
4548647573216185283	1706.1868043663712	1	47	2	1
4692762982476713280	10872.440369605702	2	66	2	2
4692763109658532738	1435.8011894175195	1	44	2	1
4764820333211849217	11487.37540796255	1	37	3	1
5918053743285593216	5587.228995878889	1	37	3	1
6495904372268232576	1435.8011894175195	1	44	2	2
6567389799991589760	1435.8011894175195	1	42	2	1
6639790419675244928	1435.8011894175195	1	40	2	1
6854819583118223744	1435.8011894175195	1	35	2	1
8007412031770016961	9932.484590752954	1	51	3	1
8502803222098579873	21945.564230537533	1	44	3	2
8574860749468303689	2343.544727650417	2	49	2	1
2244488239829989952	11759.316290722234	2	34	3	2
2603093153510718784	2210.510069298445	2	38	3	1
2891322904814641025	34511.277346680814	1	18	2	2
4116507410226317952	9867.353166243478	2	46	3	1
9016217269999190192	11703.275158810718	1	41	3	1
1018611298084744257	3730.3181462901725	2	37	2	1
1595873368534341120	5490.145110760643	2	61	2	2
2233792731551792143	4609.502859928505	1	38	2	1
5836672171579757780	7261.917417965295	1	19	2	2
8223939837186921920	5001.131975180475	2	69	2	2
514005586416684480	2545.3440294783504	2	45	2	2
1523613469906875904	4526.14284801778	1	36	2	1
2244285171957399488	8720.377441675553	2	50	2	1
2603093153510717570	4093.1859889313914	2	15	2	2
4116964115806058688	5596.814799777385	1	41	2	2
4467578727337181697	7036.6807579022625	2	43	2	1
4548648150500965632	5632.092704261595	1	28	2	1
5773626760334389249	8689.337631169521	2	35	2	1
6124902552406837072	14260.923111080172	2	40	3	1
6350087783588511554	13170.125048741134	1	46	3	1
6855197056784229440	10528.337515061432	1	32	2	1
7215661894473791680	1909.055831938941	1	39	2	2
7854285851717728454	2838.7839930884193	2	51	2	1
9088276141375650817	2888.4944379178846	1	55	2	2
9089783425186357760	10550.215191432906	1	42	3	1
153629555725467840	7348.79495359281	1	50	2	1
504410216844887618	17411.582424601045	1	48	3	1
1378978128984186496	3444.3264249909757	1	37	2	1
1738401682216573568	6603.624246000232	2	77	2	2
1954621641133101056	4023.4410231396864	1	44	2	1
2098690509497975936	2740.39676837004	1	44	2	1
2891324740640622272	2263.9841595229163	2	39	2	2
3242598913584032046	3603.2222398866716	1	54	2	1
4117157629852562432	2263.9841595229163	1	38	2	2
4683751454157203477	6608.119154985118	2	66	2	2
5197165814501208512	2263.9841595229163	1	44	2	1
5270070211184864256	3007.5138298123247	2	31	2	2
5845684785681182338	3588.018996024594	1	41	2	1
6278041496076165312	19958.54924055867	2	22	2	1
6278402855186560640	3120.552213826726	2	40	2	1
6422553315950163008	19476.848661759046	1	23	2	2
6557248561836698400	8299.906697356904	2	61	2	2
7071695786668289281	16486.755199421397	1	40	3	1
7493996875135986790	13007.538237825696	1	62	2	1
7493996875135986961	6368.453077029924	2	29	2	2
7864425790375694976	8351.324281795327	1	47	2	1
8512056621607240768	8299.906697356904	2	63	2	2
8945255052943344704	13980.182912433476	1	66	2	2
1667402915133486336	1435.8011894175195	2	43	2	2
2172086398063079680	3457.8773411441894	1	19	2	2
2666138259355547135	12039.486245762735	2	57	2	1
2675882786268011840	1708.868734495735	2	48	2	2
3179552943661175360	1607.739765969021	1	37	2	1
3314656874364763150	1435.8011894175195	1	52	2	2
3757688836751070400	1435.8011894175195	1	38	2	1
4766416385257835840	2295.611590636221	1	35	2	1
5054733616398282880	1435.8011894175195	1	40	2	1
5270035026812772992	1652.0812495664516	2	43	2	1
5836673174419797550	2318.0304111664045	2	55	2	2
6205971766071936649	8723.965033716715	1	42	3	1
6494202037161584258	22972.81903068031	2	49	3	1
6494433638614530432	2222.324926525327	1	38	2	1
6557248384888777499	22972.81903068031	2	25	3	1
6710375040460806209	1819.71194045216	2	42	2	1
7214779105578905280	4066.625983912759	2	30	2	1
8295642745197945537	1435.8011894175195	1	38	2	2
2386920338217062465	2175.174573055029	1	45	2	1
6494716114584324032	2431.6581843645195	1	50	2	2
1594286234250461697	8349.301884619068	2	40	3	1
1738403280270865793	6445.799573261826	1	22	2	1
2305850098877774042	2300.1136392723993	2	48	2	2
2891322904814640640	12288.19557004623	2	67	3	2
3458771820566642454	1790.2927482897705	1	43	2	1
3530830270264483524	1749.6069539925966	1	45	2	1
5197165831092177475	2049.9056438600387	2	36	2	2
5629511306838409984	2916.6030083360456	1	63	2	1
5629511959330151105	3828.338939273367	2	49	2	2
6917536399313463508	11003.545865358394	2	15	2	2
7000007313155770752	14888.049910891921	1	16	2	2
7430951296027743809	11255.643616220825	2	71	2	2
7493996866413375169	1819.530595560292	2	35	2	1
947205477629727744	21592.561263025997	2	48	3	1
2316581007177863040	4994.039708273886	2	39	2	1
2891731196803460032	3634.143432520544	2	52	2	1
3891117339130576135	9800.111093982736	1	57	2	1
3900129143937587904	2279.3049620919105	1	36	2	1
5197164686455953793	12591.49823613438	1	16	2	2
5764615010830211237	28909.459987960567	1	21	2	1
7288360121291220928	2167.897085207273	2	29	2	2
946729437901334528	2263.9841595229163	1	45	2	2
1091073528990614913	22222.419020785826	1	34	2	1
1161942649620630656	2454.1825082349897	1	48	2	1
1378113689911308928	7948.850545558341	1	41	2	2
1522227705709270429	10251.514300353138	2	58	2	1
2819946762701656000	4941.841368707518	2	47	2	1
3179553159315038656	6549.041037961529	1	47	2	1
3242599495981234513	2334.9511273932585	2	46	2	2
